"","Session_ID","Video_ID","Colour_code","Condition","Sat_ID","Fm_ID","Time","Date","Date2","Week","Combo_lek_week","Combo_lek","Female_max_id","Total_visit_duration_all_females","Total_visit_nr_all_females","Visit_occurrence","Total_nr_display","Interrupted_copulations_nr_OtherR","Interrupted_copulations_nr_OtherS","Interrupted_copulations_nr_PartnerR","Interrupted_copulations_nr_PartnerS","Successful_copulations_nr","Interrupted_total","Female_mount_max_id","Mount_nr","Female_max_crouching_id","Crouching_nr","Copulation_attempt","Copulation_nr","Total_successful_copulations","Co.display_total_nr_session","Total_copulation_nr","Co.display_total_duration_s_session","Co_disp_ord","Co_displ_occurrence","Co_disp_session","Single_display_total_duration_s_session","Single_display_to_satellite_total_nr_session","Single_display_to_both_total_nr_session","Single_display_to_both_total_duration_s_session","Paired_state_total_nr_session","Paired_state_total_duration_s_session","Lek_codisplay_nr","Lek_codisplay_dur_s","Lek_codisplay_occ","Cop_session","Lek_hierarchy","Copulation_occurrence_successful","Copulation_occurrence","Single_display_duration_mean_s_session","Single_display_duration_std_dev_session","Single_display_to_satellite_duration_mean_s_session","Single_display_to_satellite_duration_std_dev_session","Single_display_to_both_duration_mean_s_session","Single_display_to_both_duration_std_dev_session","Paired_state_duration_mean_s_session","Paired_state_duration_std_dev_session","Visits_longest_s","Session_nr"
"1","506_Fm1_a_Marginal","Lek2_2021_506_a","DbLb|LbY","Marginal",NA,"Fm1","a",506,1,"3","3_Lek2_3","3_Lek2",0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,0,1
"2","506_Fm1_a_Marginal","Lek2_2021_506_a","GLb|GY","Marginal",NA,"Fm1","a",506,1,"3","3_Lek2_3","3_Lek2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,451,0,0,0,0,0,0,0,0,0,3,0,0,64.4,45.91,NA,NA,NA,NA,NA,NA,0,1
"3","506_Fm1_a_Marginal","Lek2_2021_506_a","ODb|YG","Marginal",NA,"Fm1","a",506,1,"3","3_Lek2_3","3_Lek2",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,NA,NA,NA,NA,NA,NA,NA,NA,0,1
"4","506_Fm1_m_Satellite","Lek1_2021_506_m","DbLb|DbP","Satellite",NA,"Fm1","m",506,1,"3","3_Lek1_3","3_Lek1",1,5.814,1,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,64,2,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,5.8,1
"5","506_Fm1_m_Satellite","Lek1_2021_506_m","GO|LbY","Satellite",NA,"Fm1","m",506,1,"3","3_Lek1_3","3_Lek1",1,50.441,7,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,48,0,779,1,1,1,814,11,1,16.338,6,1067.605,0,0,0,0,3,0,0,14.3083333333334,14.97,5.39,3.84,16.34,NA,203.73,62.7,15,1
"6","506_Fm1_m_Satellite","Lek1_2021_506_m","RG|LbDb","Satellite",NA,"Fm1","m",506,1,"3","3_Lek1_3","3_Lek1",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,0,0,NA,NA,NA,NA,NA,NA,NA,NA,0,1
"7","506_Fm2_a_Satellite","Lek3_2021_506_a","ODb|YDb","Satellite",NA,"Fm2","a",506,1,"3","3_Lek3_3","3_Lek3",0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3,0,0,NA,NA,NA,NA,NA,NA,NA,NA,0,1
"8","506_Fm2_a_Satellite","Lek3_2021_506_a","XO|XX","Satellite",NA,"Fm2","a",506,1,"3","3_Lek3_3","3_Lek3",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,0,0,NA,NA,NA,NA,NA,NA,NA,NA,0,1
"9","506_Fm2_a_Satellite","Lek3_2021_506_a","YO|OO","Satellite",NA,"Fm2","a",506,1,"3","3_Lek3_3","3_Lek3",0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,266,1,1,1,856,19,2,40.784,7,356.589,0,0,0,0,1,0,0,18.37,16.38,19.78,18.21,20.39,NA,52.77,34.03,0,1
"10","506_Fm2_m_Marginal","Lek4_2021_506_m","DbLb|OY","Marginal",NA,"Fm2","m",506,1,"3","3_Lek4_3","3_Lek4",0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,NA,NA,NA,NA,NA,NA,NA,NA,0,1
"11","506_Fm2_m_Marginal","Lek4_2021_506_m","DbLb|RLb","Marginal",NA,"Fm2","m",506,1,"3","3_Lek4_3","3_Lek4",0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,0,1
"12","506_Fm2_m_Marginal","Lek4_2021_506_m","YO|OLB","Marginal",NA,"Fm2","m",506,1,"3","3_Lek4_3","3_Lek4",0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,NA,NA,NA,NA,NA,NA,NA,NA,0,1
"13","507_Fm1_a_Satellite","Lek1_2021_507_a","DbLb|DbP","Satellite",NA,"Fm1","a",507,2,"3","3_Lek1_3","3_Lek1",0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,0,1
"14","507_Fm1_a_Satellite","Lek1_2021_507_a","GO|LbY","Satellite",NA,"Fm1","a",507,2,"3","3_Lek1_3","3_Lek1",0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,22,0,328,1,1,1,1200,3,6,115.837,7,614.824,5,148.123,1,0,2,0,0,39.2333333333333,9.98166666666665,21.25,5.16,27.98,13.42,91.55,117.44,0,1
"15","507_Fm1_a_Satellite","Lek1_2021_507_a","RG|LbDb","Satellite",NA,"Fm1","a",507,2,"3","3_Lek1_3","3_Lek1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3,0,0,NA,NA,NA,NA,NA,NA,NA,NA,0,1
"16","507_Fm1_m_Marginal","Lek2_2021_507_m","DbLb|LbY","Marginal",NA,"Fm1","m",507,2,"3","3_Lek2_3","3_Lek2",0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,NA,NA,NA,NA,NA,NA,NA,NA,0,1
"17","507_Fm1_m_Marginal","Lek2_2021_507_m","GLb|GY","Marginal",NA,"Fm1","m",507,2,"3","3_Lek2_3","3_Lek2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,1602,0,0,0,0,0,0,0,0,0,1,0,0,320.39,333.69,NA,NA,NA,NA,NA,NA,0,1
"18","507_Fm1_m_Marginal","Lek2_2021_507_m","ODb|YG","Marginal",NA,"Fm1","m",507,2,"3","3_Lek2_3","3_Lek2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,NA,NA,NA,NA,NA,NA,NA,NA,0,1
"19","507_Fm2_a_Marginal","Lek4_2021_507_a","DbLb|OY","Marginal",NA,"Fm2","a",507,2,"3","3_Lek4_3","3_Lek4",0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,NA,NA,NA,NA,NA,NA,NA,NA,0,1
"20","507_Fm2_a_Marginal","Lek4_2021_507_a","DbLb|RLb","Marginal",NA,"Fm2","a",507,2,"3","3_Lek4_3","3_Lek4",0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,NA,NA,NA,NA,NA,NA,NA,NA,0,1
"21","507_Fm2_a_Marginal","Lek4_2021_507_a","YO|OLB","Marginal",NA,"Fm2","a",507,2,"3","3_Lek4_3","3_Lek4",0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,1663,0,0,0,0,0,0,0,0,0,1,0,0,35.86,34.05,NA,NA,NA,NA,NA,NA,0,1
"22","507_Fm2_m_Satellite","Lek3_2021_507_m","ODb|YDb","Satellite",NA,"Fm2","m",507,2,"3","3_Lek3_3","3_Lek3",1,134.749,3,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,34,0,996,1,1,1,612,7,0,0,3,1145.485,0,0,0,0,3,0,0,16.8925,16.89,7.1,8.66,NA,NA,381.83,NA,80.5,1
"23","507_Fm2_m_Satellite","Lek3_2021_507_m","XO|XX","Satellite",NA,"Fm2","m",507,2,"3","3_Lek3_3","3_Lek3",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,23,3,1,1,168,2,0,0,0,0,0,0,0,0,1,0,0,84.06,NA,84.06,NA,NA,NA,NA,NA,0,1
"24","507_Fm2_m_Satellite","Lek3_2021_507_m","YO|OO","Satellite",NA,"Fm2","m",507,2,"3","3_Lek3_3","3_Lek3",0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,30,2,1,1,68,2,0,0,0,0,0,0,0,0,2,0,0,34.04,40.72,34.04,40.72,NA,NA,NA,NA,0,1
"25","508_Fm1_m_Satellite","Lek1_2021_508_m","DbLb|DbP","Satellite",NA,"Fm1","m",508,3,"3","3_Lek1_3","3_Lek1",0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,0,1
"26","508_Fm1_m_Satellite","Lek1_2021_508_m","GO|LbY","Satellite",NA,"Fm1","m",508,3,"3","3_Lek1_3","3_Lek1",0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,110,1,1,1,1620,16,4,272.919,7,130.919,0,0,0,0,2,0,0,46.05,28.5,44.91,46.27,68.23,15.78,26.84,1,0,1
"27","508_Fm1_m_Satellite","Lek1_2021_508_m","RG|LbDb","Satellite",NA,"Fm1","m",508,3,"3","3_Lek1_3","3_Lek1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3,0,0,NA,NA,NA,NA,NA,NA,NA,NA,0,1
"28","508_Fm2_m_Marginal","Lek4_2021_508_m","DbLb|OY","Marginal",NA,"Fm2","m",508,3,"3","3_Lek4_3","3_Lek4",0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,NA,NA,NA,NA,NA,NA,NA,NA,0,1
"29","508_Fm2_m_Marginal","Lek4_2021_508_m","DbLb|RLb","Marginal",NA,"Fm2","m",508,3,"3","3_Lek4_3","3_Lek4",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,0,1
"30","508_Fm2_m_Marginal","Lek4_2021_508_m","YO|OLB","Marginal",NA,"Fm2","m",508,3,"3","3_Lek4_3","3_Lek4",0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,1707,0,0,0,0,0,0,0,0,0,3,0,0,19.85,22.19,NA,NA,NA,NA,NA,NA,0,1
"31","509_Fm1_a_Marginal","Lek1_2021_509_a","DbLb|DbP","Marginal",NA,"Fm1","a",509,4,"3","3_Lek1_3","3_Lek1",0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,NA,NA,NA,NA,NA,NA,NA,NA,0,1
"32","509_Fm1_a_Marginal","Lek1_2021_509_a","GO|LbY","Marginal",NA,"Fm1","a",509,4,"3","3_Lek1_3","3_Lek1",0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,1748,0,0,0,0,0,0,0,0,0,1,0,0,53.6,42.01,NA,NA,NA,NA,NA,NA,0,1
"33","509_Fm1_a_Marginal","Lek1_2021_509_a","RG|LbDb","Marginal",NA,"Fm1","a",509,4,"3","3_Lek1_3","3_Lek1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,NA,NA,NA,NA,NA,NA,NA,NA,0,1
"34","509_Fm1_m_Satellite","Lek2_2021_509_m","DbLb|LbY","Satellite",NA,"Fm1","m",509,4,"3","3_Lek2_3","3_Lek2",0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,0,0,NA,NA,NA,NA,NA,NA,NA,NA,0,1
"35","509_Fm1_m_Satellite","Lek2_2021_509_m","GLb|GY","Satellite",NA,"Fm1","m",509,4,"3","3_Lek2_3","3_Lek2",0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,738,1,1,1,354,4,2,64.269,4,1031.107,0,0,0,0,1,0,0,24.3475,12.58,51.76,28.84,32.13,15.42,350.02,27.14,0,1
"36","509_Fm1_m_Satellite","Lek2_2021_509_m","ODb|YG","Satellite",NA,"Fm1","m",509,4,"3","3_Lek2_3","3_Lek2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,377,6,1,45.498,0,0,0,0,0,0,3,0,0,37.9133333333333,19.11,32.27,34.06,45.5,NA,NA,NA,0,1
"37","509_Fm2_a_Satellite","Lek4_2021_509_a","DbLb|OY","Satellite",NA,"Fm2","a",509,4,"3","3_Lek4_3","3_Lek4",0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,2,1,1,37,4,0,0,0,0,0,0,0,2,3,0,0,9.37,10.89,9.37,10.89,NA,NA,NA,NA,0,1
"38","509_Fm2_a_Satellite","Lek4_2021_509_a","DbLb|RLb","Satellite",NA,"Fm2","a",509,4,"3","3_Lek4_3","3_Lek4",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,2,0,0,NA,NA,NA,NA,NA,NA,NA,NA,0,1
"39","509_Fm2_a_Satellite","Lek4_2021_509_a","YO|OLB","Satellite",NA,"Fm2","a",509,4,"3","3_Lek4_3","3_Lek4",1,139.05,6,1,6,0,0,0,0,1,0,0,0,0,0,1,1,1,90,1,1214,1,1,1,353,6,0,0,8,1491.677,0,0,0,2,1,1,1,22.8125,9.8525,22.43,17.58,NA,NA,117.995,77.05,61.2,1
"40","509_Fm2_m_Marginal","Lek3_2021_509_m","ODb|YDb","Marginal",NA,"Fm2","m",509,4,"3","3_Lek3_3","3_Lek3",0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,3034,0,0,0,0,0,0,0,0,0,1,0,0,54.83,43.54,NA,NA,NA,NA,NA,NA,0,1
"41","509_Fm2_m_Marginal","Lek3_2021_509_m","XO|XX","Marginal",NA,"Fm2","m",509,4,"3","3_Lek3_3","3_Lek3",0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,NA,NA,NA,NA,NA,NA,NA,NA,0,1
"42","509_Fm2_m_Marginal","Lek3_2021_509_m","YO|OO","Marginal",NA,"Fm2","m",509,4,"3","3_Lek3_3","3_Lek3",0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,NA,NA,NA,NA,NA,NA,NA,NA,0,1
"43","510_Fm1_a_Marginal","Lek1_2021_510_a","DbLb|DbP","Marginal",NA,"Fm1","a",510,5,"3","3_Lek1_3","3_Lek1",0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,0,1
"44","510_Fm1_a_Marginal","Lek1_2021_510_a","GO|LbY","Marginal",NA,"Fm1","a",510,5,"3","3_Lek1_3","3_Lek1",0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,1714,0,0,0,0,0,0,0,0,0,2,0,0,46.05,70.72,NA,NA,NA,NA,NA,NA,0,1
"45","510_Fm1_a_Marginal","Lek1_2021_510_a","RG|LbDb","Marginal",NA,"Fm1","a",510,5,"3","3_Lek1_3","3_Lek1",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,NA,NA,NA,NA,NA,NA,NA,NA,0,1
"46","510_Fm1_m_Satellite","Lek2_2021_510_m","DbLb|LbY","Satellite",NA,"Fm1","m",510,5,"3","3_Lek2_3","3_Lek2",0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,NA,NA,NA,NA,NA,NA,NA,NA,0,1
"47","510_Fm1_m_Satellite","Lek2_2021_510_m","GLb|GY","Satellite",NA,"Fm1","m",510,5,"3","3_Lek2_3","3_Lek2",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,1616,10,1,4.749,0,0,0,0,0,0,1,0,0,47.8366666666667,78.08,32.34,25.18,4.75,NA,NA,NA,0,1
"48","510_Fm1_m_Satellite","Lek2_2021_510_m","ODb|YG","Satellite",NA,"Fm1","m",510,5,"3","3_Lek2_3","3_Lek2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,NA,NA,NA,NA,NA,NA,NA,NA,0,1
"49","510_Fm2_a_Satellite","Lek4_2021_510_a","DbLb|OY","Satellite",NA,"Fm2","a",510,5,"3","3_Lek4_3","3_Lek4",0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,2,0,0,NA,NA,NA,NA,NA,NA,NA,NA,0,1
"50","510_Fm2_a_Satellite","Lek4_2021_510_a","DbLb|RLb","Satellite",NA,"Fm2","a",510,5,"3","3_Lek4_3","3_Lek4",0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,3,0,0,NA,NA,NA,NA,NA,NA,NA,NA,0,1
"51","510_Fm2_a_Satellite","Lek4_2021_510_a","YO|OLB","Satellite",NA,"Fm2","a",510,5,"3","3_Lek4_3","3_Lek4",1,93.393,3,1,5,0,0,0,1,0,1,0,0,1,2,1,1,0,67,1,1084,1,1,1,334,5,0,0,7,1312.742,1,13.996,1,2,1,0,1,10.27,8.365,12.5,2.12,NA,NA,157.86,261.36,71,1
"52","510_Fm2_m_Marginal","Lek3_2021_510_m","ODb|YDb","Marginal",NA,"Fm2","m",510,5,"3","3_Lek3_3","3_Lek3",3,353.437,11,1,6,0,0,0,0,3,0,1,1,1,15,4,3,3,0,3,0,NA,0,0,1697,0,0,0,0,0,0,0,0,1,3,1,1,23.78,21.73,NA,NA,NA,NA,NA,NA,140.3,1
"53","510_Fm2_m_Marginal","Lek3_2021_510_m","XO|XX","Marginal",NA,"Fm2","m",510,5,"3","3_Lek3_3","3_Lek3",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,NA,NA,NA,NA,NA,NA,NA,NA,0,1
"54","510_Fm2_m_Marginal","Lek3_2021_510_m","YO|OO","Marginal",NA,"Fm2","m",510,5,"3","3_Lek3_3","3_Lek3",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,0,1
"55","511_Fm1_a_Marginal","Lek1_2021_511_a","DbLb|DbP","Marginal",NA,"Fm1","a",511,6,"3","3_Lek1_3","3_Lek1",0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,0,1
"56","511_Fm1_a_Marginal","Lek2_2021_511_a","DbLb|LbY","Marginal",NA,"Fm1","a",511,6,"3","3_Lek2_3","3_Lek2",0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,NA,NA,NA,NA,NA,NA,NA,NA,0,1
"57","511_Fm1_a_Marginal","Lek2_2021_511_a","GLb|GY","Marginal",NA,"Fm1","a",511,6,"3","3_Lek2_3","3_Lek2",0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,NA,NA,NA,NA,NA,NA,NA,NA,0,1
"58","511_Fm1_a_Marginal","Lek1_2021_511_a","GO|LbY","Marginal",NA,"Fm1","a",511,6,"3","3_Lek1_3","3_Lek1",0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,1774,0,0,0,0,0,0,0,0,0,2,0,0,69.38,117.71,NA,NA,NA,NA,NA,NA,0,1
"59","511_Fm1_a_Marginal","Lek2_2021_511_a","ODb|YG","Marginal",NA,"Fm1","a",511,6,"3","3_Lek2_3","3_Lek2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,0,1
"60","511_Fm1_a_Marginal","Lek1_2021_511_a","RG|LbDb","Marginal",NA,"Fm1","a",511,6,"3","3_Lek1_3","3_Lek1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,NA,NA,NA,NA,NA,NA,NA,NA,0,1
"61","511_Fm1_m_Satellite","Lek2_2021_511_m","DbLb|LbY","Satellite",NA,"Fm1","m",511,6,"3","3_Lek2_3","3_Lek2",0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3,0,0,NA,NA,NA,NA,NA,NA,NA,NA,0,1
"62","511_Fm1_m_Satellite","Lek2_2021_511_m","GLb|GY","Satellite",NA,"Fm1","m",511,6,"3","3_Lek2_3","3_Lek2",0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,311,1,1,1,1230,12,3,200.498,2,350.86,0,0,0,0,1,0,0,27.0533333333333,32.6075,47.81,106.31,66.83,NA,175.43,NA,0,1
"63","511_Fm1_m_Satellite","Lek2_2021_511_m","ODb|YG","Satellite",NA,"Fm1","m",511,6,"3","3_Lek2_3","3_Lek2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,0,0,NA,NA,NA,NA,NA,NA,NA,NA,0,1
"64","511_Fm2_a_Satellite","Lek4_2021_511_a","DbLb|OY","Satellite",NA,"Fm2","a",511,6,"3","3_Lek4_3","3_Lek4",0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,0,0,NA,NA,NA,NA,NA,NA,NA,NA,0,1
"65","511_Fm2_a_Satellite","Lek4_2021_511_a","DbLb|RLb","Satellite",NA,"Fm2","a",511,6,"3","3_Lek4_3","3_Lek4",0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3,0,0,NA,NA,NA,NA,NA,NA,NA,NA,0,1
"66","511_Fm2_a_Satellite","Lek3_2021_511_a","ODb|YDb","Satellite",NA,"Fm2","a",511,6,"3","3_Lek3_3","3_Lek3",2,936.625,9,1,6,0,0,0,0,0,0,0,0,1,2,0,0,0,12,0,1117,1,1,1,575,6,0,0,4,1438.32,0,0,0,0,2,0,0,31.43,33.7325,20.62,27.55,NA,NA,286.98,713.8,431.3,1
"67","511_Fm2_a_Satellite","Lek3_2021_511_a","XO|XX","Satellite",NA,"Fm2","a",511,6,"3","3_Lek3_3","3_Lek3",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3,0,0,NA,NA,NA,NA,NA,NA,NA,NA,0,1
